"id"	"addtoname"	"name"	"subscript"	"superscript"	"status"	"%"
"37537"	""	"par conséquent"	""	""	"3"	"100"
"37538"	""	"en effet"	""	""	"3"	"100"
"37539"	""	"affiliation"	""	""	"3"	"100"
"37540"	""	"obédience"	""	""	"3"	"100"
"37541"	""	"confession"	""	""	"3"	"100"
"37542"	""	"citoyenneté"	""	""	"3"	"100"
"37543"	""	"statut"	""	""	"3"	"100"
"37544"	""	"vocation"	""	""	"3"	"100"
"37545"	""	"civil"	"N"	""	"3"	"100"
"37546"	"se "	"prénommer"	""	""	"3"	"100"
"37547"	""	"chiens écrasés"	""	""	"3"	"100"
"37548"	""	"chien savant"	""	""	"3"	"100"
"37549"	""	"en conséquence"	""	""	"3"	"100"
"37550"	""	"chien de mer"	""	""	"3"	"100"
"37551"	""	"chien de prairie"	""	""	"3"	"100"
"37552"	""	"appellation"	""	""	"3"	"100"
"37553"	""	"dénomination"	""	""	"3"	"100"
"37554"	"s’"	"intituler"	""	""	"3"	"100"
"37555"	""	"bock"	""	""	"3"	"100"
"37556"	""	"chope"	""	""	"3"	"100"
"37557"	""	"pack"	""	""	"2"	"100"
"37558"	""	"chien d’arrêt"	""	""	"3"	"100"
"37559"	""	"titulature"	""	""	"3"	"100"
"37560"	""	"chien de berger"	""	""	"3"	"100"
"37561"	""	"chien de chasse"	""	""	"3"	"100"
"37562"	""	"ethnicité"	""	""	"3"	"100"
"37563"	""	"allégeance"	""	""	"3"	"100"
"37564"	""	"chien d’eau"	""	""	"3"	"100"
"37565"	""	"chien de garde"	""	""	"3"	"100"
"37566"	""	"chien de traîneau"	""	""	"3"	"100"
"37567"	""	"baptiser"	""	""	"3"	"100"
"37568"	""	"fils de chien"	""	""	"3"	"100"
"37569"	""	"chien battu"	""	""	"3"	"100"
"37570"	""	"équivaloir"	""	""	"3"	"100"
"37571"	""	"en chien de fusil"	""	""	"3"	"100"
"37572"	""	"avoir du chien"	""	""	"3"	"100"
"37573"	""	"petit chien"	""	""	"3"	"100"
"37574"	""	"bon à jeter aux chiens"	""	""	"3"	"100"
"37575"	""	"livrer aux chiens"	""	""	"3"	"100"
"37576"	""	"comme chien et chat"	""	""	"3"	"100"
"37577"	""	"comme un chien dans un jeu de quilles"	""	""	"3"	"100"
"37578"	""	"garder un chien de sa chienne"	""	""	"3"	"100"
"37579"	""	"en chiens de faïence"	""	""	"3"	"100"
"37580"	""	"Chien qui aboie ne mord pas."	""	""	"3"	"100"
"37581"	""	"Quand les chiens aboient, la caravane passe."	""	""	"3"	"100"
"37582"	""	"Qui veut noyer son chien l’accuse de la rage."	""	""	"3"	"100"
"37583"	""	"dans de beaux draps"	""	""	"3"	"100"
"37584"	""	"Les chiens ne font pas des chats."	""	""	"3"	"100"
"37585"	""	"spacieux"	""	""	"3"	"100"
"37586"	""	"Prenez garde au chien."	""	""	"3"	"100"
"37587"	""	"à ne pas mettre un chien dehors"	""	""	"3"	"100"
"37588"	""	"exigu"	""	""	"3"	"100"
"37589"	""	"Chien méchant"	""	""	"3"	"100"
"37590"	""	"Nom d’un chien !"	""	""	"3"	"100"
"37591"	""	"placarder"	""	""	"3"	"100"
"37592"	""	"pochard"	""	""	"2"	"100"
"37593"	""	"pochetron"	""	""	"2"	"100"
"37594"	""	"poivrot"	""	""	"3"	"100"
"37595"	""	"Merci qui ? Merci mon chien ?"	""	""	"3"	"100"
"37596"	""	"Cela n’est pas fait pour les chiens."	""	""	"3"	"100"
"37597"	""	"soiffard"	""	""	"2"	"100"
"37598"	""	"saoulard"	""	""	"2"	"100"
"37599"	""	"boniche"	""	""	"3"	"100"
"37600"	""	"pocharde"	""	""	"2"	"100"
"37601"	""	"pochetronne"	""	""	"2"	"100"
"37602"	""	"poivrote"	""	""	"3"	"100"
"37603"	""	"soiffarde"	""	""	"2"	"100"
"37604"	""	"saoularde"	""	""	"2"	"100"
"37605"	""	"vecteur"	""	""	"2"	"100"
"37606"	""	"transmettre"	""	""	"2"	"100"
"37607"	""	"Tour de France"	""	""	"2"	"100"
"37608"	""	"convertir"	""	""	"3"	"100"
"37609"	""	"naturaliser"	""	""	"3"	"100"
"37610"	""	"invétéré"	""	""	"2"	"100"
"37611"	""	"la queue entre les jambes"	""	""	"3"	"100"
"37612"	""	"chronique"	""	""	"2"	"100"
"37613"	"s’"	"alcooliser"	""	""	"2"	"100"
"37614"	""	"opératrice"	""	""	"2"	"100"
"37615"	""	"opérateur"	""	""	"2"	"100"
"37616"	""	"Alcooliques Anonymes"	""	""	"3"	"100"
"37617"	""	"télécommander"	""	""	"2"	"100"
"37618"	""	"téléguider"	""	""	"2"	"100"
"37619"	""	"jambière"	""	""	"3"	"100"
"37620"	""	"arrière-pays"	""	""	"3"	"100"
"37621"	""	"veston"	""	""	"3"	"100"
"37622"	""	"troué"	""	""	"3"	"100"
"37623"	""	"déverser"	""	""	"2"	"100"
"37624"	""	"stagner"	""	""	"3"	"100"
"37625"	""	"immergé"	""	""	"3"	"100"
"37626"	""	"émergé"	""	""	"3"	"100"
"37627"	""	"harceler"	""	""	"3"	"100"
"37628"	""	"grande boucle"	""	""	"3"	"100"
"37629"	""	"drapier"	""	""	"3"	"100"
"37631"	"se "	"déverser"	""	""	"2"	"100"
"37632"	"se "	"répandre"	""	""	"2"	"100"
"37633"	""	"azuré"	""	""	"3"	"100"
"37634"	""	"France qui se lève tôt"	""	""	"3"	"100"
"37635"	""	"exterminateur"	""	""	"2"	"100"
"37636"	""	"sanguinaire"	""	""	"2"	"100"
"37637"	""	"crochet"	""	""	"2"	"100"
"37638"	""	"Corse"	""	""	"3"	"100"
"37639"	""	"loucherbem"	""	""	"2"	"100"
"37640"	""	"boit-sans-soif"	"N, masc"	""	"3"	"100"
"37641"	""	"meurt-de-soif"	""	""	"3"	"100"
"37642"	""	"comme un chien"	""	""	"3"	"100"
"37643"	""	"boit-sans-soif"	"N, fém"	""	"2"	"100"
"37644"	""	"manette"	""	""	"3"	"100"
"37645"	""	"allure"	""	""	"2"	"100"
"37646"	""	"trombe"	""	""	"3"	"100"
"37647"	""	"à fond"	""	""	"3"	"100"
"37648"	""	"foncer"	""	"2"	"3"	"100"
"37649"	"se "	"dérober"	""	""	"3"	"100"
"37650"	""	"déguisement"	""	""	"3"	"100"
"37651"	""	"du fond du cœur"	""	""	"3"	"100"
"37652"	""	"tailler un costume"	""	""	"3"	"100"
"37653"	""	"costumière"	""	""	"3"	"100"
"37654"	""	"costumier"	""	""	"3"	"100"
"37655"	""	"costumé"	""	""	"3"	"100"
"37656"	"se "	"costumer"	""	""	"3"	"100"
"37657"	""	"smoking"	""	""	"3"	"100"
"37658"	""	"complet-veston"	""	""	"3"	"100"
"37659"	""	"ivresse"	""	""	"3"	"100"
"37660"	""	"galerie"	""	""	"3"	"100"
"37661"	""	"deux-pièces"	""	""	"3"	"100"
"37662"	""	"trois-pièces"	""	""	"3"	"100"
"37664"	""	"éméché"	""	""	"3"	"100"
"37665"	""	"pompette"	""	""	"3"	"100"
"37666"	""	"légèrement"	""	""	"3"	"100"
"37667"	""	"dépecer"	""	""	"2"	"100"
"37668"	""	"boucher"	"Adj"	""	"3"	"100"
"37669"	""	"boulanger"	"Adj"	""	"3"	"100"
"37670"	""	"boulange"	""	""	"3"	"100"
"37671"	""	"sinus"	""	""	"3"	"100"
"37672"	"s’"	"écouler"	""	""	"2"	"100"
"37673"	""	"obstruer"	""	""	"3"	"100"
"37674"	""	"sans-gêne"	"Adj"	""	"3"	"100"
"37675"	""	"douche dorée"	""	""	"3"	"100"
"37676"	""	"boulanger-pâtissier"	""	""	"3"	"100"
"37677"	""	"le boulanger, la boulangère et le petit mitron"	""	""	"3"	"100"
"37678"	""	"pétrin"	""	""	"3"	"100"
"37679"	""	"fournil"	""	""	"3"	"100"
"37680"	""	"pétrir"	""	""	"3"	"100"
"37681"	""	"boulangerie-pâtisserie"	""	""	"3"	"100"
"37682"	""	"boulangère-pâtissière"	""	""	"3"	"100"
"37683"	""	"boucher-charcutier"	""	""	"2"	"100"
"37684"	""	"boucherie-charcuterie"	""	""	"2"	"100"
"37685"	""	"bouchère-charcutière"	""	""	"2"	"100"
"37686"	""	"réglette"	""	""	"2"	"100"
"37687"	""	"resquiller"	""	""	"2"	"100"
"37688"	""	"raison d’être"	""	""	"2"	"100"
"37689"	""	"ne plus être"	""	""	"2"	"100"
"37690"	""	"où que ce soit"	""	""	"2"	"100"
"37691"	""	"minutes de coiffeur"	""	""	"3"	"100"
"37692"	"se "	"servir"	""	""	"2"	"100"
"37693"	""	"couper les cheveux"	""	""	"3"	"100"
"37694"	""	"rouler dans la farine"	""	""	"3"	"100"
"37695"	""	"cabinet d’aisances"	""	""	"3"	"100"
"37696"	""	"lieux d’aisances"	""	""	"3"	"100"
"37697"	""	"commodité"	""	""	"3"	"100"
"37698"	""	"latrine"	""	""	"3"	"100"
"37699"	""	"petit coin"	""	""	"3"	"100"
"37700"	""	"chiotte"	""	""	"2"	"100"
"37701"	""	"goguenots"	""	""	"2"	"100"
"37702"	""	"gogues"	""	""	"2"	"100"
"37703"	""	"cagoinces"	""	""	"3"	"100"
"37704"	""	"pipi-room"	""	""	"3"	"100"
"37705"	""	"waters"	""	""	"2"	"100"
"37706"	""	"vécés"	""	""	"2"	"100"
"37707"	""	"mal du pays"	""	""	"3"	"100"
"37708"	""	"voir du pays"	""	""	"3"	"100"
"37709"	""	"pays de Cocagne"	""	""	"3"	"100"
"37710"	""	"belle-famille"	""	""	"3"	"100"
"37711"	""	"coupe-tif"	"N, masc"	""	"3"	"100"
"37712"	""	"merlan"	""	""	"3"	"100"
"37713"	""	"shampouineur"	""	""	"3"	"100"
"37714"	""	"sèche-cheveux"	""	""	"3"	"100"
"37715"	""	"shampouineuse"	""	""	"3"	"100"
"37716"	""	"coupe-tif"	"N, fém"	""	"3"	"100"
"37717"	""	"lambda"	""	""	"3"	"100"
"37718"	""	"tricycle"	"N"	""	"1"	"100"
"37719"	""	"remplaçant"	""	""	"3"	"100"
"37720"	""	"moyen de transport"	""	""	"2"	"100"
"37721"	""	"tartisses"	""	""	"3"	"100"
"37722"	""	"sanitaire"	"N"	""	"2"	"100"
"37723"	""	"factrice"	""	"2"	"3"	"100"
"37724"	""	"petit endroit"	""	""	"3"	"100"
"37725"	""	"messager"	""	""	"3"	"100"
"37726"	""	"coursier"	""	""	"3"	"100"
"37727"	""	"garçon de course"	""	""	"3"	"100"
"37728"	""	"coursière"	""	""	"3"	"100"
"37729"	""	"messagère"	""	""	"3"	"100"
"37730"	""	"tinette"	""	""	"3"	"100"
"37731"	""	"fessu"	""	""	"3"	"100"
"37732"	""	"callipyge"	"Adj"	""	"3"	"100"
"37733"	""	"rebondi"	""	""	"3"	"100"
"37734"	""	"dodu"	""	""	"3"	"100"
"37735"	""	"callipyge"	"N"	""	"3"	"100"
"37736"	""	"en faire des tartines"	""	""	"2"	"100"
"37737"	""	"musculairement"	""	""	"3"	"100"
"37738"	""	"hypertrophié"	""	""	"3"	"100"
"37739"	""	"bandé"	""	""	"3"	"100"
"37740"	""	"engourdi"	""	""	"3"	"100"
"37741"	""	"brisé"	""	""	"3"	"100"
"37742"	""	"perclus"	""	""	"3"	"100"
"37743"	""	"comme des allumettes"	""	""	"3"	"100"
"37745"	""	"musculeux"	""	""	"3"	"100"
"37746"	"s’"	"atrophier"	""	""	"3"	"100"
"37747"	""	"de malade"	""	""	"3"	"100"
"37748"	""	"orgue"	""	""	"3"	"100"
"37749"	""	"clavecin"	""	""	"3"	"100"
"37750"	""	"abattant"	""	""	"3"	"100"
"37751"	""	"biscotte"	""	""	"2"	"100"
"37752"	""	"orthodontiste"	"N, masc"	""	"3"	"100"
"37753"	""	"stomatologue"	"N, masc"	""	"3"	"100"
"37754"	""	"chirurgien-dentiste"	""	""	"3"	"100"
"37755"	""	"mécanicien-dentiste"	""	""	"3"	"100"
"37756"	""	"roulette"	""	""	"3"	"100"
"37757"	""	"davier"	""	""	"3"	"100"
"37758"	""	"trône"	""	""	"3"	"100"
"37759"	""	"orthodontiste"	"N, fém"	""	"3"	"100"
"37760"	""	"stomatologue"	"N, fém"	""	"3"	"100"
"37761"	""	"chirurgienne-dentiste"	""	""	"3"	"100"
"37762"	""	"comme un linge"	""	""	"3"	"100"
"37763"	""	"hors service"	""	""	"3"	"100"
"37764"	""	"entre mille"	""	""	"3"	"100"
"37765"	""	"le donner en mille"	""	""	"3"	"100"
"37766"	""	"de mille feux"	""	""	"3"	"100"
"37767"	""	"dans le mille"	""	""	"3"	"100"
"37768"	""	"wawa"	""	""	"3"	"100"
"37769"	""	"écrit"	"N, masc"	""	"2"	"100"
"37770"	""	"tirade"	""	""	"2"	"100"
"37771"	""	"laïus"	""	""	"2"	"100"
"37772"	""	"indigeste"	""	""	"2"	"100"
"37773"	""	"commandante de bord"	""	""	"2"	"100"
"37774"	""	"petit linge"	""	""	"3"	"100"
"37775"	""	"pigiste"	"N, masc"	""	"3"	"100"
"37776"	""	"pisse-copie"	"N, masc"	""	"3"	"100"
"37777"	""	"folliculaire"	"N, masc"	""	"3"	"100"
"37778"	""	"plumitif"	""	""	"3"	"100"
"37779"	""	"journaleux"	""	""	"3"	"100"
"37780"	""	"pisseur de copie"	""	""	"3"	"100"
"37781"	""	"remarquable"	""	""	"3"	"100"
"37782"	""	"chevronné"	""	""	"3"	"100"
"37783"	""	"cagibi"	""	""	"3"	"100"
"37784"	""	"journalistique"	""	""	"3"	"100"
"37785"	""	"journalisme"	""	""	"3"	"100"
"37786"	""	"pédalage"	""	""	"3"	"100"
"37788"	""	"interviewer"	"V"	""	"3"	"100"
"37789"	""	"folliculaire"	"N, fém"	""	"3"	"100"
"37790"	""	"journaleuse"	""	""	"3"	"100"
"37791"	""	"pisse-copie"	"N, fém"	""	"3"	"100"
"37792"	""	"pisseuse de copie"	""	""	"3"	"100"
"37793"	""	"pigiste"	"N, fém"	""	"3"	"100"
"37794"	""	"écriteau"	""	""	"3"	"100"
"37795"	""	"clamer"	""	""	"3"	"100"
"37796"	""	"de côté"	""	""	"3"	"100"
"37797"	""	"képi"	""	""	"3"	"100"
"37798"	""	"apposer"	""	""	"3"	"100"
"37799"	""	"visser"	""	""	"3"	"100"
"37800"	""	"casquettier"	""	""	"3"	"100"
"37801"	""	"casquettière"	""	""	"3"	"100"
"37802"	""	"en avoir ras la casquette"	""	""	"3"	"100"
"37803"	""	"en avoir sous la casquette"	""	""	"3"	"100"
"37804"	""	"casquette"	""	"2"	"3"	"100"
"37805"	""	"couche"	""	""	"3"	"100"
"37806"	""	"succinct"	""	""	"2"	"100"
"37807"	""	"casquetterie"	""	""	"3"	"100"
"37808"	""	"mouillé"	""	""	"2"	"100"
"37809"	""	"épiderme"	""	""	"3"	"100"
"37810"	""	"cumuler"	""	""	"3"	"100"
"37811"	""	"brin"	""	""	"2"	"100"
"37812"	""	"au torchon"	""	""	"2"	"100"
"37813"	""	"mélanger les torchons et les serviettes"	""	""	"2"	"100"
"37814"	""	"Le torchon brûle."	""	""	"2"	"100"
"37815"	""	"feuille de chou"	""	""	"2"	"100"
"37816"	""	"appliqué"	""	""	"2"	"100"
"37817"	""	"méticuleux"	""	""	"2"	"100"
"37818"	""	"minutieux"	""	""	"2"	"100"
"37819"	""	"croque-monsieur"	""	""	"2"	"100"
"37820"	""	"hot-dog"	""	""	"2"	"100"
"37821"	""	"kebab"	""	""	"2"	"100"
"37822"	""	"casse-croûte"	""	""	"2"	"100"
"37823"	""	"casse-dalle"	""	""	"2"	"100"
"37824"	""	"engloutir"	""	""	"3"	"100"
"37825"	""	"parure"	""	""	"2"	"100"
"37826"	""	"sandwicherie"	""	""	"2"	"100"
"37827"	""	"en sandwich"	""	""	"2"	"100"
"37828"	""	"homme-sandwich"	""	""	"2"	"100"
"37829"	""	"unijambiste"	"Adj"	""	"3"	"100"
"37830"	""	"cul-de-jatte"	"Adj"	""	"3"	"100"
"37831"	""	"cul-de-jatte"	"N, masc"	""	"3"	"100"
"37832"	""	"cul-de-jatte"	"N, fém"	""	"3"	"100"
"37833"	""	"pédale"	""	"1"	"3"	"100"
"37834"	""	"toiletter"	""	""	"2"	"100"
"37835"	""	"toilettage"	""	""	"2"	"100"
"37836"	""	"toiletteur"	""	""	"2"	"100"
"37837"	""	"toiletteuse"	""	""	"3"	"100"
"37838"	""	"mortuaire"	""	""	"2"	"100"
"37839"	""	"funéraire"	""	""	"2"	"100"
"37840"	""	"funèbre"	""	""	"2"	"100"
"37841"	""	"ultime"	""	""	"2"	"100"
"37842"	""	"interminable"	""	""	"3"	"100"
"37843"	""	"Métro, boulot, dodo"	""	""	"2"	"100"
"37844"	""	"ration"	""	""	"3"	"100"
"37845"	""	"négligé"	""	""	"2"	"100"
"37846"	""	"pimpant"	""	""	"2"	"100"
"37847"	""	"ravissant"	""	""	"2"	"100"
"37848"	""	"poissonneux"	""	""	"2"	"100"
"37849"	""	"faire toilette"	""	""	"2"	"100"
"37850"	""	"assécher"	""	""	"3"	"100"
"37851"	""	"asséché"	""	""	"2"	"100"
"37852"	""	"insalubre"	""	""	"3"	"100"
"37853"	""	"saumâtre"	""	""	"3"	"100"
"37854"	""	"raffiné"	""	""	"2"	"100"
"37855"	""	"approprié"	""	""	"2"	"100"
"37856"	""	"adéquat"	""	""	"2"	"100"
"37857"	""	"placardeur"	""	""	"3"	"100"
"37858"	""	"gave"	""	""	"3"	"100"
"37859"	""	"nant"	""	""	"3"	"100"
"37860"	""	"crépine"	""	""	"2"	"100"
"37861"	""	"ru"	""	""	"3"	"100"
"37862"	""	"riot"	""	""	"3"	"100"
"37863"	""	"ruisselet"	""	""	"3"	"100"
"37864"	""	"déborder"	""	""	"2"	"100"
"37865"	""	"crue"	""	""	"2"	"100"
"37866"	""	"paisible"	""	""	"2"	"100"
"37867"	""	"tract"	""	""	"3"	"100"
"37868"	""	"guéer"	""	""	"3"	"100"
"37869"	""	"bovin"	"N"	""	"2"	"100"
"37870"	""	"étable"	""	""	"2"	"100"
"37871"	""	"héliporter"	""	""	"2"	"100"
"37872"	""	"guéable"	""	""	"3"	"100"
"37873"	""	"convoi"	""	""	"2"	"100"
"37874"	""	"vachette"	""	""	"3"	"100"
"37875"	""	"instrument à vent"	""	""	"3"	"100"
"37876"	""	"sourdre"	""	""	"3"	"100"
"37878"	""	"tarir"	""	""	"3"	"100"
"37879"	"se "	"tarir"	""	""	"3"	"100"
"37880"	""	"à sec"	""	""	"2"	"100"
"37881"	""	"meugler"	""	""	"2"	"100"
"37882"	""	"beugler"	""	""	"2"	"100"
"37883"	""	"mugir"	""	""	"2"	"100"
"37884"	""	"beuglement"	""	""	"2"	"100"
"37885"	""	"meuglement"	""	""	"2"	"100"
"37886"	""	"mugissement"	""	""	"2"	"100"
"37887"	""	"meuh"	""	""	"2"	"100"
"37888"	""	"héliportage"	""	""	"2"	"100"
"37889"	""	"aquarium"	""	""	"3"	"100"
"37890"	""	"vacherie"	""	""	"2"	"100"
"37891"	""	"héliporté"	""	""	"2"	"100"
"37892"	""	"poisson rouge"	""	""	"3"	"100"
"37893"	""	"hélitreuiller"	""	""	"3"	"100"
"37894"	""	"traire"	""	""	"2"	"100"
"37895"	""	"traite"	""	"1"	"3"	"100"
"37896"	""	"trayeuse"	""	""	"3"	"100"
"37897"	""	"comme un peigne"	""	""	"2"	"100"
"37898"	""	"aéroporter"	""	""	"2"	"100"
"37899"	""	"aéroportage"	""	""	"3"	"100"
"37900"	""	"aéroporté"	""	""	"2"	"100"
"37901"	""	"comme un cochon"	""	""	"2"	"100"
"37902"	""	"comme une truie"	""	""	"2"	"100"
"37903"	""	"vache à lait"	""	""	"2"	"100"
"37904"	""	"manger de la vache enragée"	""	""	"2"	"100"
"37905"	""	"paddock"	""	""	"3"	"100"
"37906"	""	"vache folle"	""	""	"2"	"100"
"37907"	""	"peau de vache"	""	""	"2"	"100"
"37908"	""	"nœud de vache"	""	""	"2"	"100"
"37909"	""	"Mort aux vaches !"	""	""	"2"	"100"
"37910"	""	"pageot"	""	""	"3"	"100"
"37911"	""	"train"	""	"2"	"3"	"100"
"37912"	""	"en vache"	""	""	"2"	"100"
"37913"	""	"plancher des vaches"	""	""	"2"	"100"
"37914"	""	"assiette"	""	"2"	"2"	"100"
"37915"	""	"vaches maigres"	""	""	"2"	"100"
"37916"	""	"vaches grasses"	""	""	"2"	"100"
"37917"	""	"comme vache qui pisse"	""	""	"2"	"100"
"37918"	""	"comme une vache espagnole"	""	""	"2"	"100"
"37919"	""	"conserve"	""	""	"3"	"100"
"37920"	""	"coiffeuse"	""	"2"	"2"	"100"
"37921"	""	"Chacun son métier, les vaches seront bien gardées."	""	""	"2"	"100"
"37922"	""	"comme une vache"	""	""	"2"	"100"
"37923"	""	"vache marine"	""	""	"2"	"100"
"37924"	""	"vache à eau"	""	""	"2"	"100"
"37925"	""	"queue de vache"	""	""	"2"	"100"
"37926"	""	"affluent"	""	""	"3"	"100"
"37927"	""	"joyau"	""	""	"3"	"100"
"37928"	""	"steeple"	""	""	"2"	"100"
"37929"	""	"Adieu veau, vache, cochon, couvée !"	""	""	"2"	"100"
"37930"	""	"Une vache n’y retrouverait pas son veau."	""	""	"2"	"100"
"37931"	""	"Une vache qui pisse dans un tonneau c’est rigolo mais c’est salaud."	""	""	"2"	"100"
"37932"	""	"salaud"	"N"	""	"2"	"100"
"37933"	""	"fumier"	""	""	"2"	"100"
"37934"	""	"connard"	""	""	"2"	"100"
"37935"	""	"champ de course"	""	""	"2"	"100"
"37936"	""	"vache de mer"	""	""	"2"	"100"
"37937"	""	"étinceler"	""	""	"2"	"100"
"37938"	""	"scintiller"	""	""	"2"	"100"
"37939"	""	"gemme"	""	""	"2"	"100"
"37940"	""	"pierre précieuse"	""	""	"2"	"100"
"37941"	""	"rubis"	""	""	"2"	"100"
"37942"	""	"turquoise"	""	""	"2"	"100"
"37943"	""	"améthyste"	""	""	"2"	"100"
"37944"	""	"émeraude"	""	""	"2"	"100"
"37945"	""	"cristal"	""	""	"3"	"100"
"37946"	""	"fermoir"	""	""	"2"	"100"
"37947"	""	"joaillier"	""	""	"2"	"100"
"37948"	""	"bijoutier"	""	""	"2"	"100"
"37949"	""	"orfèvre"	"N, masc"	""	"2"	"100"
"37950"	""	"aller aux toilettes"	""	""	"2"	"100"
"37951"	""	"répandre"	""	""	"2"	"100"
"37952"	""	"haie"	""	""	"2"	"100"
"37953"	""	"à la voile"	""	""	"2"	"100"
"37954"	""	"à la rame"	""	""	"2"	"100"
"37955"	""	"à fond de train"	""	""	"2"	"100"
"37956"	""	"méandre"	""	""	"2"	"100"
"37957"	""	"gué"	""	""	"2"	"100"
"37958"	""	"balais"	""	"2"	"2"	"100"
"37959"	""	"assiette anglaise"	""	""	"2"	"100"
"37960"	""	"assiette du terroir"	""	""	"2"	"100"
"37961"	""	"opposé"	"Adj"	""	"3"	"100"
"37962"	""	"distinct"	""	""	"3"	"100"
"37963"	""	"parent"	"Adj"	""	"3"	"100"
"37964"	""	"équivalent"	"Adj"	""	"3"	"100"
"37965"	""	"homologue"	"Adj"	""	"3"	"100"
"37966"	""	"dans un mouchoir de poche"	""	""	"2"	"100"
"37967"	""	"dissemblance"	""	""	"2"	"100"
"37968"	""	"dissimilarité"	""	""	"2"	"100"
"37969"	""	"parallélisme"	""	""	"3"	"100"
"37970"	""	"ressemblance"	""	""	"2"	"100"
"37971"	""	"similitude"	""	""	"2"	"100"
"37972"	""	"divergence"	""	""	"2"	"100"
"37973"	""	"point commun"	""	""	"2"	"100"
"37974"	""	"plus ou moins"	""	""	"3"	"100"
"37975"	""	"sensiblement"	""	""	"3"	"100"
"37976"	""	"relativement"	""	""	"3"	"100"
"37977"	"s’"	"avérer"	""	""	"3"	"100"
"37978"	""	"dissimilaire"	""	""	"3"	"100"
"37979"	""	"apparenté"	""	""	"3"	"100"
"37980"	""	"sale coup pour la fanfare"	""	""	"2"	"100"
"37981"	""	"Comme on fait son lit on se couche."	""	""	"3"	"100"
"37982"	""	"bolée"	""	""	"3"	"100"
"37983"	""	"en danseuse"	""	""	"3"	"100"
"37984"	""	"bol alimentaire"	""	""	"3"	"100"
"37985"	""	"bol fécal"	""	""	"3"	"100"
"37986"	"se "	"casser le bol"	""	""	"3"	"100"
"37987"	""	"ras-le-bol"	""	""	"3"	"100"
"37988"	""	"approchant"	""	""	"3"	"100"
"37989"	""	"pédaler dans la choucroute"	""	""	"3"	"100"
"37990"	""	"assimilable"	""	""	"3"	"100"
"37991"	""	"pédaler dans la semoule"	""	""	"2"	"100"
"37992"	""	"retarder"	""	""	"3"	"100"
"37993"	""	"homologue"	"N, masc"	""	"3"	"100"
"37994"	""	"homologue"	"N, fém"	""	"3"	"100"
"37995"	""	"ressemblant"	""	""	"3"	"100"
"37996"	""	"fouetter"	""	""	"3"	"100"
"37997"	""	"trempé"	""	""	"3"	"100"
"37998"	""	"sale boulot"	""	""	"2"	"100"
"37999"	""	"modérer"	""	""	"2"	"100"
"38000"	""	"d’enfer"	""	""	"2"	"100"
"38001"	""	"bas sur pattes"	""	""	"3"	"100"
"38002"	""	"court sur pattes"	""	""	"3"	"100"
"38003"	""	"bas du cul"	""	""	"3"	"100"
"38004"	""	"coupé"	"Adj"	""	"3"	"100"
"38005"	""	"amputé"	""	""	"3"	"100"
"38006"	""	"impotent"	"Adj"	""	"3"	"100"
"38008"	""	"flancher"	""	""	"3"	"100"
"38009"	""	"atrophié"	""	""	"3"	"100"
"38010"	""	"crispé"	""	""	"3"	"100"
"38011"	""	"atrophier"	""	""	"3"	"100"
"38012"	""	"paillasse"	""	""	"3"	"100"
"38013"	""	"dérailler"	""	""	"2"	"100"
"38014"	""	"avoir un train de retard"	""	""	"2"	"100"
"38015"	""	"pucier"	""	""	"3"	"100"
"38016"	""	"prendre le train en marche"	""	""	"2"	"100"
"38017"	""	"précipitation"	""	""	"3"	"100"
"38018"	""	"douillet"	""	""	"3"	"100"
"38019"	""	"accroître"	""	""	"3"	"100"
"38020"	"s’"	"accroître"	""	""	"3"	"100"
"38021"	""	"train de vie"	""	""	"2"	"100"
"38022"	""	"train de culture"	""	""	"2"	"100"
"38023"	""	"prendre de la bouteille"	""	""	"3"	"100"
"38024"	""	"faire le lit"	""	""	"3"	"100"
"38025"	""	"tablée"	""	""	"3"	"100"
"38026"	""	"convive"	"N, masc"	""	"3"	"100"
"38027"	""	"convive"	"N, fém"	""	"3"	"100"
"38028"	""	"salissant"	""	""	"2"	"100"
"38029"	"se "	"fourrer"	""	""	"2"	"100"
"38030"	""	"patte folle"	""	""	"2"	"100"
"38031"	"se "	"remettre"	""	""	"3"	"100"
"38032"	""	"à grandes enjambées"	""	""	"3"	"100"
"38033"	""	"grabat"	""	""	"3"	"100"
"38034"	""	"fléchir"	""	""	"3"	"100"
"38035"	""	"bouteillerie"	""	""	"3"	"100"
"38036"	""	"renfermer"	""	""	"3"	"100"
"38037"	""	"border"	""	""	"3"	"100"
"38038"	""	"embouteiller"	""	""	"3"	"100"
"38039"	""	"bonbonne"	""	""	"3"	"100"
"38040"	""	"train de maison"	""	""	"2"	"100"
"38041"	""	"Avec des si, on mettrait Paris en bouteille."	""	""	"3"	"100"
"38042"	""	"bouteille à la mer"	""	""	"3"	"100"
"38043"	""	"tortillard"	""	""	"2"	"100"
"38044"	""	"T.G.V."	""	""	"2"	"100"
"38045"	""	"TER"	""	""	"2"	"100"
"38046"	""	"omnibus"	""	""	"2"	"100"
"38047"	""	"corail"	""	"2"	"2"	"100"
"38048"	""	"corail"	""	"1"	"3"	"100"
"38049"	""	"express"	""	""	"2"	"100"
"38050"	""	"literie"	""	""	"3"	"100"
"38051"	""	"proprement"	""	""	"2"	"100"
"38052"	"se "	"muscler"	""	""	"3"	"100"
